id,userId,status,paymentStatus,subtotal,tax,shippingCost,totalAmount,shippingAddress,billingAddress,paymentMethod,paymentTransactionId,trackingNumber,shippingCarrier,orderNotes,cancellationReason,createdAt,updatedAt,processedAt,shippedAt,deliveredAt,cancelledAt
acff285f-8417-43a9-855d-1162c385e4f9,f7144d80-c997-4fcd-b8c9-d4fab64f0bc0,DELIVERED,COMPLETED,5202.82,416.23,0,5619.049999999999,"456 Oak Ave, Springfield, CA 90210","789 Pine Rd, Madison, TX 75001",Google Pay,3bfd47a0-f92c-4862-9691-226619fd959f,TRK522819,USPS,,,2024-06-17T16:34:09.124630Z,2024-09-15T22:36:28.522623Z,2024-09-15T22:36:28.522623Z,2024-09-15T22:36:28.522623Z,2024-09-15T22:36:28.522623Z,
e0a0fa41-3f76-4a28-959b-c8c9f37d6fb5,f7144d80-c997-4fcd-b8c9-d4fab64f0bc0,DELIVERED,COMPLETED,5112.92,409.03,0,5521.95,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Debit Card,98b7cbaa-6db4-4008-9487-f282a7805458,TRK517495,FedEx,,,2023-06-26T13:18:37.077269Z,2023-11-05T11:37:19.594487Z,2023-11-05T11:37:19.594487Z,2023-11-05T11:37:19.594487Z,2023-11-05T11:37:19.594487Z,
c08870df-b8f9-4d56-b4f8-2a5913420773,f7144d80-c997-4fcd-b8c9-d4fab64f0bc0,RETURNED,FAILED,3972.37,317.79,0,4290.16,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Apple Pay,,,,,,2023-08-06T18:26:11.198331Z,2024-07-24T12:39:37.952821Z,2024-07-24T12:39:37.952821Z,,,
387bb577-7d05-4449-80a1-047b3d621eb2,f7144d80-c997-4fcd-b8c9-d4fab64f0bc0,PENDING,PROCESSING,313.41999999999996,25.07,0,338.48999999999995,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",PayPal,,,,,,2022-09-18T16:11:03.548675Z,2024-12-22T08:57:38.852595Z,,,,
71469f17-9a58-4d2b-8a0c-4710dc7b1175,8eaca7f4-2bb1-4da6-84f7-c8b318830aa3,SHIPPED,PENDING,9334.95,746.8,0,10081.75,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Apple Pay,,TRK641679,Amazon Logistics,,,2024-07-07T02:18:19.052083Z,2024-12-21T21:44:29.975119Z,2024-12-21T21:44:29.975119Z,2024-12-21T21:44:29.975119Z,,
7f83131e-9ca8-4eb1-95cd-4d346143134f,8eaca7f4-2bb1-4da6-84f7-c8b318830aa3,SHIPPED,PROCESSING,9900.98,792.08,0,10693.06,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",Debit Card,,TRK132485,Amazon Logistics,,,2023-10-13T17:30:08.034783Z,2024-08-10T19:34:27.675731Z,2024-08-10T19:34:27.675731Z,2024-08-10T19:34:27.675731Z,,
9446cd5e-7755-428d-92a6-21191e3baf1b,101d3c75-e4be-4742-b244-7f738b1a3787,REFUNDED,COMPLETED,7983.22,638.66,0,8621.880000000001,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Google Pay,6bdad357-84f3-4494-b5fa-236ed9e93ac0,,,,,2024-08-23T03:39:16.585838Z,2024-12-03T04:58:36.985834Z,2024-12-03T04:58:36.985834Z,,,
5cd04e80-b601-4516-901d-825a3b9c3047,101d3c75-e4be-4742-b244-7f738b1a3787,PROCESSING,FAILED,1283.1999999999998,102.66,0,1385.86,"456 Oak Ave, Springfield, CA 90210","123 Main St, Anytown, NY 10001",PayPal,,,,,,2023-04-05T19:26:26.105386Z,2024-09-24T13:36:21.503622Z,2024-09-24T13:36:21.503622Z,,,
1102ec23-5c61-4e94-b0dc-c89e51cdedcb,101d3c75-e4be-4742-b244-7f738b1a3787,DELIVERED,COMPLETED,1159.0900000000001,92.73,0,1251.8200000000002,"123 Main St, Anytown, NY 10001","123 Main St, Anytown, NY 10001",Bank Transfer,7d3da111-c40d-424f-83d4-e53847508c64,TRK539399,FedEx,,,2022-03-16T21:12:30.692559Z,2023-12-09T10:54:25.101641Z,2023-12-09T10:54:25.101641Z,2023-12-09T10:54:25.101641Z,2023-12-09T10:54:25.101641Z,
f8495935-d19c-4a84-b406-8e15dc2a7006,101d3c75-e4be-4742-b244-7f738b1a3787,DELIVERED,COMPLETED,1244.32,99.55,0,1343.87,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Apple Pay,c0f04a0a-8226-442a-a9ef-c3a4e2118f6a,TRK581948,FedEx,,,2022-07-03T01:09:44.349727Z,2024-11-02T19:47:53.612188Z,2024-11-02T19:47:53.612188Z,2024-11-02T19:47:53.612188Z,2024-11-02T19:47:53.612188Z,
8a9dbb79-ac34-423f-a9bd-472b9b735187,bd897ccd-697a-44eb-a05f-f9a3b2aed3bc,PROCESSING,PROCESSING,1259.67,100.77,0,1360.44,"789 Pine Rd, Madison, TX 75001","321 Elm St, Franklin, FL 33101",Credit Card,,,,,,2022-10-28T09:17:54.470342Z,2023-08-17T17:38:00.817606Z,2023-08-17T17:38:00.817606Z,,,
f8f25480-c1f2-4194-a3fe-af1837333dc5,bd897ccd-697a-44eb-a05f-f9a3b2aed3bc,SHIPPED,PENDING,3126.16,250.09,0,3376.25,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",Bank Transfer,,TRK138838,Amazon Logistics,,,2024-02-15T19:04:50.494106Z,2024-03-03T22:35:54.819198Z,2024-03-03T22:35:54.819198Z,2024-03-03T22:35:54.819198Z,,
9909a866-ee38-4e95-a1b3-8de5ce247263,22392f7f-b9f8-4ecf-b08d-9f8d4aa2a8ae,SHIPPED,COMPLETED,4654.61,372.37,0,5026.98,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",PayPal,9515ede5-9504-4c99-9da4-4b622cf98975,TRK398903,FedEx,,,2022-01-02T11:22:34.778030Z,2022-06-12T23:47:51.100072Z,2022-06-12T23:47:51.100072Z,2022-06-12T23:47:51.100072Z,,
a69dbce7-0c19-4fa1-bdd3-e2aba8d94437,65a0d5f5-9f9f-4625-b714-4ae628450da3,PROCESSING,COMPLETED,185.38,14.83,0,200.21,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Debit Card,1c06546c-d1e9-4aa1-a53c-2370a1aa2ce9,,,,,2022-01-13T22:19:20.936156Z,2023-10-13T03:34:17.019267Z,2023-10-13T03:34:17.019267Z,,,
e6b54d0a-321a-4116-8e6c-06c904d04cea,65a0d5f5-9f9f-4625-b714-4ae628450da3,SHIPPED,COMPLETED,5007.860000000001,400.63,0,5408.490000000001,"654 Maple Dr, Lincoln, WA 98001","987 Cedar Ln, Georgetown, OR 97001",PayPal,3b17f061-6818-4b2a-b9fb-7c9c9e23afe7,TRK396206,USPS,,,2022-06-14T23:46:02.250135Z,2023-11-22T11:58:52.570412Z,2023-11-22T11:58:52.570412Z,2023-11-22T11:58:52.570412Z,,
6c7f50e2-606f-4a6f-98c8-9ecae8ba1edc,65a0d5f5-9f9f-4625-b714-4ae628450da3,DELIVERED,PROCESSING,110.08,8.81,0,118.89,"456 Oak Ave, Springfield, CA 90210","789 Pine Rd, Madison, TX 75001",PayPal,,TRK899106,USPS,,,2022-07-28T23:15:21.755848Z,2023-09-28T04:12:03.977839Z,2023-09-28T04:12:03.977839Z,2023-09-28T04:12:03.977839Z,2023-09-28T04:12:03.977839Z,
8d63f53a-1227-4cb2-befc-a2093b31a9df,65a0d5f5-9f9f-4625-b714-4ae628450da3,SHIPPED,COMPLETED,1943.6399999999999,155.49,0,2099.13,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Apple Pay,cfe25982-ef57-4940-aee7-eeb8797305fd,TRK496961,FedEx,,,2023-09-12T17:30:02.625560Z,2023-12-07T01:43:45.123191Z,2023-12-07T01:43:45.123191Z,2023-12-07T01:43:45.123191Z,,
ff347fe9-eb9b-43ca-9c52-827a2bf2fa7d,65a0d5f5-9f9f-4625-b714-4ae628450da3,PENDING,COMPLETED,4656.389999999999,372.51,0,5028.9,"123 Main St, Anytown, NY 10001","123 Main St, Anytown, NY 10001",Apple Pay,4d45c0be-86c4-4f77-9801-9cdb94b6b904,,,,,2023-07-21T10:35:03.359567Z,2024-01-03T12:15:11.690109Z,,,,
414828bc-9e45-4329-b2e3-f3511c13104d,ed07a4b7-cd62-4c94-8bdb-6568557b98a6,SHIPPED,REFUNDED,2830.2599999999998,226.42,0,3056.68,"987 Cedar Ln, Georgetown, OR 97001","987 Cedar Ln, Georgetown, OR 97001",Google Pay,,TRK509365,FedEx,,,2023-01-08T22:17:18.503576Z,2024-12-22T01:55:34.711874Z,2024-12-22T01:55:34.711874Z,2024-12-22T01:55:34.711874Z,,
3a445cbb-199d-4aed-874e-84542c9176ec,4e8f8352-6f54-423b-9192-cc1b34bf93e3,SHIPPED,COMPLETED,259.28,20.74,0,280.02,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Debit Card,d47ef21e-82b0-4999-b262-4a8a8b86c2cf,TRK244564,USPS,,,2023-08-14T08:26:56.831177Z,2024-04-18T12:26:08.915175Z,2024-04-18T12:26:08.915175Z,2024-04-18T12:26:08.915175Z,,
116ba9bd-1dd3-4357-95f4-4a9f79bb0269,4e8f8352-6f54-423b-9192-cc1b34bf93e3,PENDING,COMPLETED,1760.72,140.86,0,1901.58,"654 Maple Dr, Lincoln, WA 98001","123 Main St, Anytown, NY 10001",PayPal,eb930c57-258a-48a7-b539-9cf00df348e3,,,,,2022-01-17T04:23:31.852444Z,2024-07-23T00:13:58.407121Z,,,,
95b410a4-4a22-4268-8784-17d0701e3649,4e8f8352-6f54-423b-9192-cc1b34bf93e3,PENDING,COMPLETED,4218.02,337.44,0,4555.46,"321 Elm St, Franklin, FL 33101","123 Main St, Anytown, NY 10001",Apple Pay,7c49ab28-817d-4036-a0e3-75cf38b68be6,,,,,2023-03-21T00:23:02.135544Z,2024-09-14T20:05:41.664049Z,,,,
945db692-975b-4a81-b8ee-13113a7d61c3,4e8f8352-6f54-423b-9192-cc1b34bf93e3,DELIVERED,PROCESSING,13852.509999999998,1108.2,0,14960.71,"321 Elm St, Franklin, FL 33101","654 Maple Dr, Lincoln, WA 98001",Bank Transfer,,TRK585981,DHL,,,2022-05-19T00:38:16.355432Z,2022-10-27T22:12:49.988553Z,2022-10-27T22:12:49.988553Z,2022-10-27T22:12:49.988553Z,2022-10-27T22:12:49.988553Z,
cfda7888-fc1d-47bb-a9f2-47f09727b1d1,4e8f8352-6f54-423b-9192-cc1b34bf93e3,CANCELLED,FAILED,2736.95,218.96,0,2955.91,"789 Pine Rd, Madison, TX 75001","987 Cedar Ln, Georgetown, OR 97001",Apple Pay,,,,,Customer request,2024-08-14T09:42:20.270311Z,2024-10-22T20:37:08.045974Z,,,,2024-10-22T20:37:08.045974Z
b1b30481-321b-43c5-ae50-aadaad0bbd8a,86820d4a-b951-4e16-b75b-272c110cc8cc,DELIVERED,COMPLETED,3632.2699999999995,290.58,0,3922.8499999999995,"987 Cedar Ln, Georgetown, OR 97001","456 Oak Ave, Springfield, CA 90210",Credit Card,b7311c85-33f2-4023-b0f8-a862ed579e2e,TRK951042,USPS,,,2022-10-18T09:48:21.417476Z,2023-12-07T05:55:10.626123Z,2023-12-07T05:55:10.626123Z,2023-12-07T05:55:10.626123Z,2023-12-07T05:55:10.626123Z,
25ec6d57-e8c2-4d90-b436-a65cab5fbc3d,86820d4a-b951-4e16-b75b-272c110cc8cc,PENDING,COMPLETED,10068.36,805.47,0,10873.83,"987 Cedar Ln, Georgetown, OR 97001","987 Cedar Ln, Georgetown, OR 97001",Bank Transfer,f32cade3-022a-4a71-941a-fd920352723b,,,,,2022-05-23T09:34:27.031964Z,2023-08-24T00:18:28.905647Z,,,,
e2aa7e33-08ce-4de8-9f2d-2b534bbe00d7,86820d4a-b951-4e16-b75b-272c110cc8cc,PENDING,REFUNDED,7108.49,568.68,0,7677.17,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",PayPal,,,,,,2023-11-29T00:04:28.241591Z,2024-11-10T23:40:05.443715Z,,,,
99fe5d24-3712-4e90-9b08-34874f92ee57,caba0dcd-16e4-4725-96b6-df23d5e0396d,PENDING,PROCESSING,10826.470000000001,866.12,0,11692.590000000002,"987 Cedar Ln, Georgetown, OR 97001","456 Oak Ave, Springfield, CA 90210",Credit Card,,,,,,2022-12-01T09:28:36.278237Z,2023-01-27T22:24:16.767476Z,,,,
22f51071-e42e-4dbd-9aa2-4d2a95e827ee,caba0dcd-16e4-4725-96b6-df23d5e0396d,DELIVERED,COMPLETED,7905.83,632.47,0,8538.3,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",Google Pay,9b3a716a-f206-4d8c-98fa-8c5fa443550e,TRK668392,DHL,,,2022-08-08T13:21:24.928172Z,2022-12-12T17:15:12.923907Z,2022-12-12T17:15:12.923907Z,2022-12-12T17:15:12.923907Z,2022-12-12T17:15:12.923907Z,
e7de0f41-7a56-41b2-8200-bbad1581ee04,caba0dcd-16e4-4725-96b6-df23d5e0396d,PROCESSING,PENDING,619.22,49.54,0,668.76,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Debit Card,,,,,,2023-10-20T03:36:11.171906Z,2023-11-02T19:23:27.512616Z,2023-11-02T19:23:27.512616Z,,,
404e0482-174b-4308-9b0c-4c0ce103db0a,69314948-f188-439d-8932-9c42b2c6401f,REFUNDED,COMPLETED,4093.0499999999997,327.44,0,4420.49,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Apple Pay,93788bd7-3ad5-4e1f-8f1f-f41546f5db4d,,,,,2022-09-23T01:11:55.587906Z,2023-02-06T10:15:48.171825Z,2023-02-06T10:15:48.171825Z,,,
f7605781-d484-434b-b7c2-ebaa1035d4d2,69314948-f188-439d-8932-9c42b2c6401f,DELIVERED,PENDING,2374.35,189.95,0,2564.2999999999997,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Debit Card,,TRK322736,DHL,,,2022-09-02T21:11:01.603174Z,2022-12-07T08:44:00.068428Z,2022-12-07T08:44:00.068428Z,2022-12-07T08:44:00.068428Z,2022-12-07T08:44:00.068428Z,
f9eea118-a056-48e3-9909-2b341bb5a030,69314948-f188-439d-8932-9c42b2c6401f,SHIPPED,PENDING,7449.650000000001,595.97,0,8045.620000000001,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",PayPal,,TRK557616,Amazon Logistics,,,2023-08-29T16:09:56.637647Z,2023-09-02T21:30:21.859704Z,2023-09-02T21:30:21.859704Z,2023-09-02T21:30:21.859704Z,,
eb61e369-9d5f-4cea-846f-7c50754b8205,69314948-f188-439d-8932-9c42b2c6401f,DELIVERED,COMPLETED,5386.0199999999995,430.88,0,5816.9,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",Debit Card,f6714b2e-cec4-40dc-bd2c-d63499b26e23,TRK328950,UPS,,,2022-07-26T17:14:07.030885Z,2022-07-29T22:53:25.826909Z,2022-07-29T22:53:25.826909Z,2022-07-29T22:53:25.826909Z,2022-07-29T22:53:25.826909Z,
59cd0db1-82c3-49a1-b5a5-4ef93b965727,69314948-f188-439d-8932-9c42b2c6401f,CANCELLED,COMPLETED,12254.99,980.4,0,13235.39,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Debit Card,9f5567c8-3fdb-4d50-85c8-cf78de0ce9a9,,,,Customer request,2024-01-14T16:44:02.417779Z,2024-08-06T09:46:30.029650Z,,,,2024-08-06T09:46:30.029650Z
2f898d71-3380-4071-b8e8-fe4cebc6e92a,f9e30605-b790-4137-9d58-05c55d55691f,DELIVERED,PENDING,6835.110000000001,546.81,0,7381.92,"321 Elm St, Franklin, FL 33101","123 Main St, Anytown, NY 10001",Google Pay,,TRK982751,USPS,,,2024-04-23T01:40:30.829513Z,2024-10-21T09:46:03.138701Z,2024-10-21T09:46:03.138701Z,2024-10-21T09:46:03.138701Z,2024-10-21T09:46:03.138701Z,
4c4f83fa-41ab-405e-9eed-20c0dfa17276,f9e30605-b790-4137-9d58-05c55d55691f,DELIVERED,PENDING,2112.92,169.03,0,2281.9500000000003,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Google Pay,,TRK380248,DHL,,,2022-02-10T07:45:25.200183Z,2024-12-17T21:22:40.888090Z,2024-12-17T21:22:40.888090Z,2024-12-17T21:22:40.888090Z,2024-12-17T21:22:40.888090Z,
b592b823-4108-4587-a21d-5191ef61ba64,6ef86bbc-62b0-495b-a5e9-138d396947be,SHIPPED,COMPLETED,913.4900000000001,73.08,0,986.5700000000002,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Credit Card,5dd88533-923d-4a08-8212-22782940dcdd,TRK395798,Amazon Logistics,,,2022-04-17T16:59:13.615592Z,2024-04-01T18:43:31.784923Z,2024-04-01T18:43:31.784923Z,2024-04-01T18:43:31.784923Z,,
e5fa07f6-d1cd-4176-ae73-b3e73e7d7adf,6ef86bbc-62b0-495b-a5e9-138d396947be,DELIVERED,COMPLETED,1067.65,85.41,0,1153.0600000000002,"456 Oak Ave, Springfield, CA 90210","321 Elm St, Franklin, FL 33101",Credit Card,45f6728d-0962-484b-ae2b-23273b5796de,TRK445552,Amazon Logistics,,,2022-05-27T13:49:55.457722Z,2023-03-26T06:08:08.781505Z,2023-03-26T06:08:08.781505Z,2023-03-26T06:08:08.781505Z,2023-03-26T06:08:08.781505Z,
04008727-bdea-4c60-bb0b-bfddca2b5241,6ef86bbc-62b0-495b-a5e9-138d396947be,PROCESSING,FAILED,927.93,74.23,0,1002.16,"987 Cedar Ln, Georgetown, OR 97001","987 Cedar Ln, Georgetown, OR 97001",Debit Card,,,,,,2022-08-22T08:01:00.733796Z,2022-11-04T05:43:28.458162Z,2022-11-04T05:43:28.458162Z,,,
6ae36848-ba41-4346-9acd-0964b70edc75,6ef86bbc-62b0-495b-a5e9-138d396947be,PROCESSING,COMPLETED,586.53,46.92,0,633.4499999999999,"123 Main St, Anytown, NY 10001","123 Main St, Anytown, NY 10001",Debit Card,49c21ba8-aca9-4327-8a3a-29de015391af,,,,,2024-08-09T20:10:21.417009Z,2024-12-05T23:32:44.515579Z,2024-12-05T23:32:44.515579Z,,,
66185b23-0742-47c7-a9c4-da133fafa764,6ef86bbc-62b0-495b-a5e9-138d396947be,DELIVERED,REFUNDED,4902.799999999999,392.22,0,5295.0199999999995,"987 Cedar Ln, Georgetown, OR 97001","654 Maple Dr, Lincoln, WA 98001",Google Pay,,TRK889617,DHL,,,2022-10-25T02:24:33.051879Z,2023-11-22T22:04:46.209640Z,2023-11-22T22:04:46.209640Z,2023-11-22T22:04:46.209640Z,2023-11-22T22:04:46.209640Z,
ee5dc35a-f891-49f3-9a4d-0e0fa1a4d96a,58036afb-92d9-49ae-aa7c-eb8439f8abc5,SHIPPED,COMPLETED,4503.64,360.29,0,4863.93,"654 Maple Dr, Lincoln, WA 98001","456 Oak Ave, Springfield, CA 90210",Debit Card,29cbbc82-3c05-45a3-82cd-b48a88747a21,TRK520244,UPS,,,2022-10-03T18:49:50.405610Z,2023-04-18T21:34:15.003887Z,2023-04-18T21:34:15.003887Z,2023-04-18T21:34:15.003887Z,,
4dddad96-206f-4ad8-98c8-f1644ca11910,58036afb-92d9-49ae-aa7c-eb8439f8abc5,PENDING,COMPLETED,6968.9400000000005,557.52,0,7526.460000000001,"987 Cedar Ln, Georgetown, OR 97001","789 Pine Rd, Madison, TX 75001",PayPal,8dd066aa-36a3-47cd-ac0a-2161cac86f7a,,,,,2022-12-31T10:46:28.717628Z,2024-06-01T13:17:21.523514Z,,,,
a1523970-22d1-48d2-af36-2dbb874a32f3,58036afb-92d9-49ae-aa7c-eb8439f8abc5,SHIPPED,COMPLETED,18414.45,1473.16,0,19887.61,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",PayPal,4e6b38c5-3fb3-40f8-9ba6-5c2f7114fb69,TRK417232,DHL,,,2022-01-08T01:24:33.468095Z,2023-11-30T16:50:51.435080Z,2023-11-30T16:50:51.435080Z,2023-11-30T16:50:51.435080Z,,
7207a59c-4c16-485c-9013-2aa77c25cea0,58036afb-92d9-49ae-aa7c-eb8439f8abc5,PENDING,COMPLETED,3427.89,274.23,0,3702.12,"654 Maple Dr, Lincoln, WA 98001","123 Main St, Anytown, NY 10001",Apple Pay,634f448c-74ef-487e-ac22-86c0c18546a2,,,,,2023-09-19T15:59:18.005178Z,2023-12-01T06:12:33.426283Z,,,,
97f67e98-1afe-4c07-8ffc-337bff50e9a8,58036afb-92d9-49ae-aa7c-eb8439f8abc5,DELIVERED,COMPLETED,6702.299999999999,536.18,0,7238.48,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Apple Pay,339b313d-cc2a-4092-b7bf-ff5a7a6c0ee0,TRK322917,DHL,,,2022-09-09T13:12:02.924735Z,2024-06-07T09:51:59.280788Z,2024-06-07T09:51:59.280788Z,2024-06-07T09:51:59.280788Z,2024-06-07T09:51:59.280788Z,
ca1ec3f4-d9c8-41ff-ade6-aa5bbe5c2282,d446e02d-7856-43f2-a678-59c42195a910,PENDING,COMPLETED,3213.96,257.12,0,3471.08,"654 Maple Dr, Lincoln, WA 98001","456 Oak Ave, Springfield, CA 90210",PayPal,d4d3df32-083f-4149-9442-307f047d76e3,,,,,2023-10-16T02:52:38.498734Z,2024-08-16T15:55:54.963951Z,,,,
5a17c6da-cbfd-40db-a2a9-6554d5c98318,d446e02d-7856-43f2-a678-59c42195a910,SHIPPED,COMPLETED,343.64,27.49,0,371.13,"321 Elm St, Franklin, FL 33101","789 Pine Rd, Madison, TX 75001",Apple Pay,2e82b25b-4e14-44ef-ad07-d75387920f9f,TRK771319,UPS,,,2022-01-14T09:20:58.044289Z,2024-08-21T06:22:48.807481Z,2024-08-21T06:22:48.807481Z,2024-08-21T06:22:48.807481Z,,
820929d5-1ab1-41f3-a902-fa16aa354470,d446e02d-7856-43f2-a678-59c42195a910,SHIPPED,COMPLETED,1995.6999999999998,159.66,0,2155.3599999999997,"123 Main St, Anytown, NY 10001","123 Main St, Anytown, NY 10001",Google Pay,87f9ffe9-500b-4759-8a05-029286fb7121,TRK448256,Amazon Logistics,,,2024-06-28T10:37:53.658439Z,2024-11-15T01:08:42.453190Z,2024-11-15T01:08:42.453190Z,2024-11-15T01:08:42.453190Z,,
3a6e7350-d98c-4e7e-935d-4eab5eedc5f4,d446e02d-7856-43f2-a678-59c42195a910,PROCESSING,COMPLETED,3068.3,245.46,0,3313.76,"987 Cedar Ln, Georgetown, OR 97001","987 Cedar Ln, Georgetown, OR 97001",Bank Transfer,1a618e05-7af5-4def-8546-214b3ae89036,,,,,2022-01-18T14:12:54.327343Z,2022-11-28T01:14:06.590894Z,2022-11-28T01:14:06.590894Z,,,
a384ef92-4325-4dfd-a3bf-ae81f4b300a7,d446e02d-7856-43f2-a678-59c42195a910,SHIPPED,COMPLETED,1148.46,91.88,0,1240.3400000000001,"987 Cedar Ln, Georgetown, OR 97001","987 Cedar Ln, Georgetown, OR 97001",Apple Pay,eaecce0a-ea1c-4e65-9316-fc3bd61bbb2f,TRK356578,UPS,,,2022-10-01T21:33:46.166688Z,2023-04-25T00:32:33.791270Z,2023-04-25T00:32:33.791270Z,2023-04-25T00:32:33.791270Z,,
d937e59a-65dc-4ed1-a958-981fdc2d564b,aa273fa4-dc2f-43ce-8791-3d65e697b4b6,RETURNED,COMPLETED,2622.9900000000002,209.84,0,2832.8300000000004,"456 Oak Ave, Springfield, CA 90210","321 Elm St, Franklin, FL 33101",Bank Transfer,73e552f8-df94-4b56-8f5b-ef9d8fb4c011,,,,,2024-01-25T20:23:46.575286Z,2024-08-04T22:39:48.293549Z,2024-08-04T22:39:48.293549Z,,,
97575d9c-8da0-4f2a-9341-2fbde30a8010,aa273fa4-dc2f-43ce-8791-3d65e697b4b6,SHIPPED,PROCESSING,4190.18,335.21,0,4525.39,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Bank Transfer,,TRK540830,UPS,,,2023-08-28T06:42:41.959193Z,2024-08-10T02:23:05.851405Z,2024-08-10T02:23:05.851405Z,2024-08-10T02:23:05.851405Z,,
380a48ef-6ffd-4982-87a5-21bd24bc6f31,fd17ca51-5af1-4fd3-a6d9-99c6455dd4d9,PENDING,COMPLETED,3608.79,288.7,0,3897.49,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Bank Transfer,4382632f-6a52-4916-9621-353b35ccdb14,,,,,2022-08-14T20:30:07.472184Z,2024-05-14T16:37:01.158863Z,,,,
14d3058f-fbc2-4dbd-a96e-3d0b2cb4f9ab,fd17ca51-5af1-4fd3-a6d9-99c6455dd4d9,DELIVERED,PENDING,11306.02,904.48,0,12210.5,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Bank Transfer,,TRK275791,USPS,,,2024-03-21T14:26:31.329211Z,2024-08-28T06:37:33.081153Z,2024-08-28T06:37:33.081153Z,2024-08-28T06:37:33.081153Z,2024-08-28T06:37:33.081153Z,
97522a82-9bb2-4262-b9ca-dc028b13f4d2,64d00f47-0837-45d7-a14a-638fa4df8e4e,PROCESSING,COMPLETED,1323.56,105.88,0,1429.44,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Debit Card,36d25656-8279-416f-be0f-fb7ff72e6308,,,,,2023-06-09T14:26:13.550632Z,2023-07-02T04:01:43.502253Z,2023-07-02T04:01:43.502253Z,,,
4553224d-417b-4935-9884-a5a2ad66448e,64d00f47-0837-45d7-a14a-638fa4df8e4e,PENDING,COMPLETED,885.2800000000001,70.82,0,956.1000000000001,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Debit Card,edf614e2-cab3-4b2a-8c22-38dbc1f854bc,,,,,2023-11-15T19:01:40.891000Z,2024-05-03T23:05:35.921167Z,,,,
10d003c3-1aff-4aa6-a9d0-0b6fd508998b,64d00f47-0837-45d7-a14a-638fa4df8e4e,DELIVERED,COMPLETED,2878.5200000000004,230.28,0,3108.8000000000006,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Bank Transfer,39740c8f-d797-4cff-b918-6325e87c1563,TRK146387,USPS,,,2023-09-03T01:55:07.049362Z,2024-04-22T18:08:14.504415Z,2024-04-22T18:08:14.504415Z,2024-04-22T18:08:14.504415Z,2024-04-22T18:08:14.504415Z,
b52f6fd7-7f08-4149-a842-9563eabc19b4,64d00f47-0837-45d7-a14a-638fa4df8e4e,SHIPPED,COMPLETED,3716.38,297.31,0,4013.69,"987 Cedar Ln, Georgetown, OR 97001","123 Main St, Anytown, NY 10001",Bank Transfer,19a6ebb7-0deb-47c6-b83d-aed52670f7a1,TRK456792,FedEx,,,2023-09-21T13:55:33.820972Z,2024-09-28T07:12:21.371524Z,2024-09-28T07:12:21.371524Z,2024-09-28T07:12:21.371524Z,,
